analysis_level,location,sex,category,year,benchmark_rate,benchmark_lower,benchmark_upper,prev_group,next_group,prev_rate,next_rate,equivalent_age,lower_bound,upper_bound,equivalent_age_numeric,lower_bound_numeric,upper_bound_numeric
system,Zimbabwe,Female,Diabetes and kidney diseases,2000,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7399.822046497357,8133.453377601689,56.20,55.02,57.94,56.20328507704163,55.015756113517355,57.94186244265543
system,Zimbabwe,Female,Diabetes and kidney diseases,2001,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7349.62004961122,8059.347039623432,56.70,55.47,58.50,56.69852726110125,55.47100109048138,58.49566171549358
system,Zimbabwe,Female,Diabetes and kidney diseases,2002,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7289.420485217548,8099.841497877793,56.49,55.41,58.06,56.48614902092162,55.41114178317063,58.059991267158935
system,Zimbabwe,Female,Diabetes and kidney diseases,2003,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7292.7081205188815,8070.110423347452,56.66,55.53,58.30,56.65554480968845,55.53487864872472,58.29623306379101
system,Zimbabwe,Female,Diabetes and kidney diseases,2004,8016.5543717135615,7842.31268086651,8271.649337106184,50 to 54,55 to 59,7232.649926079282,8035.190267129132,56.88,55.80,58.47,56.88389433862483,55.79833089754524,58.47319117732902
system,Zimbabwe,Female,Diabetes and kidney diseases,2005,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7980.930680196614,8738.090885848576,57.24,56.08,58.92,57.23524540282907,56.084619091868774,58.91979619860795
system,Zimbabwe,Female,Diabetes and kidney diseases,2006,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7952.028010165969,8710.62352351259,57.43,56.28,59.11,57.42530149738777,56.27685223963797,59.10666502317008
system,Zimbabwe,Female,Diabetes and kidney diseases,2007,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7918.996625125189,8687.398973213985,57.63,56.50,59.29,57.63480900878962,56.501016983814466,59.294713914254224
system,Zimbabwe,Female,Diabetes and kidney diseases,2008,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7900.556295380303,8664.005718015627,57.76,56.62,59.43,57.75969719076379,56.61854961974597,59.43037083219553
system,Zimbabwe,Female,Diabetes and kidney diseases,2009,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7872.210496537069,8602.859325358626,57.99,56.80,59.73,57.9877787350272,56.79540228841001,59.73345295860776
system,Zimbabwe,Female,Diabetes and kidney diseases,2010,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7820.277315244644,8584.939195827808,58.28,57.14,59.95,58.28342383380762,57.14408568140641,59.951448433112056
system,Zimbabwe,Female,Diabetes and kidney diseases,2011,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7809.168126943548,8503.89980732429,58.49,57.24,60.33,58.492563608560054,57.23854212251267,60.328487984808596
system,Zimbabwe,Female,Diabetes and kidney diseases,2012,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7773.729151661189,8492.591201116107,58.69,57.48,60.46,58.688955622546054,57.477028445564244,60.463252690989506
system,Zimbabwe,Female,Diabetes and kidney diseases,2013,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7753.5448347491965,8445.159072915447,58.90,57.64,60.75,58.90141788912349,57.64174391748118,60.74561767070248
system,Zimbabwe,Female,Diabetes and kidney diseases,2014,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7744.20563897117,8405.854832415966,59.06,57.74,60.99,59.0581052273671,57.741382615344534,60.98582589807858
system,Zimbabwe,Female,Diabetes and kidney diseases,2015,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7636.978678345786,8427.536781065062,59.40,58.30,61.01,59.40068182251344,58.298664840790565,61.014067129141594
system,Zimbabwe,Female,Diabetes and kidney diseases,2016,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7651.46518092808,8427.157667615495,59.35,58.23,61.00,59.353311376938755,58.23017499340133,60.997616109617056
system,Zimbabwe,Female,Diabetes and kidney diseases,2017,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7660.968662573642,8372.74836324189,59.50,58.27,61.29,59.49786351595923,58.27387742388983,61.289815191127325
system,Zimbabwe,Female,Diabetes and kidney diseases,2018,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7606.236509283566,8360.139079971763,59.72,58.57,61.41,59.72129236842526,58.56569416766574,61.41312215725169
system,Zimbabwe,Female,Diabetes and kidney diseases,2019,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7578.735298348565,8343.84526859048,59.86,58.72,61.53,59.86115127493741,58.722480380399475,61.52819898908474
system,Zimbabwe,Female,Diabetes and kidney diseases,2020,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7529.436206805825,8303.031819770431,60.15,59.02,61.80,60.14840309810562,59.02222239124177,61.797164809764226
system,Zimbabwe,Female,Diabetes and kidney diseases,2021,8016.5543717135615,7842.31268086651,8271.649337106184,55 to 59,60 to 64,7523.26474349838,8229.747906123179,60.49,59.26,62.30,60.49116337311183,59.25800099879784,62.29654939565246
system,Zimbabwe,Male,Cardiovascular diseases,1990,12815.632954263645,12520.994761780714,13120.519185982132,45 to 49,50 to 54,12002.582583248482,13070.10013769162,50.81,49.43,52.24,50.808135836413875,49.428120157717956,52.236150909559576
system,Zimbabwe,Male,Cardiovascular diseases,1991,12815.632954263645,12520.994761780714,13120.519185982132,45 to 49,50 to 54,11999.557083100644,12995.573962209695,51.10,49.62,52.63,51.096696995200475,49.617614669073184,52.627224429590996
system,Zimbabwe,Male,Cardiovascular diseases,1992,12815.632954263645,12520.994761780714,13120.519185982132,45 to 49,50 to 54,11963.094697077297,13021.280498817729,51.03,49.64,52.47,51.02830134265717,49.63611581154189,52.46890955728749
system,Zimbabwe,Male,Cardiovascular diseases,1993,12815.632954263645,12520.994761780714,13120.519185982132,45 to 49,50 to 54,11893.796454301231,13020.418250845054,51.09,49.78,52.44,51.091153316891095,49.783535297309,52.444252611853244
system,Zimbabwe,Male,Cardiovascular diseases,1994,12815.632954263645,12520.994761780714,13120.519185982132,45 to 49,50 to 54,11821.514083394472,12963.07338253814,51.35,50.06,52.69,51.354214764028924,50.06370715437627,52.68960851863805
system,Zimbabwe,Male,Cardiovascular diseases,1995,12815.632954263645,12520.994761780714,13120.519185982132,45 to 49,50 to 54,11832.124131514394,12906.166218072589,51.58,50.21,53.00,51.57853949606825,50.20690706112751,52.99787974136304
system,Zimbabwe,Male,Cardiovascular diseases,1996,12815.632954263645,12520.994761780714,13120.519185982132,45 to 49,50 to 54,11879.829928294004,12977.244946926665,51.26,49.92,52.65,51.263669669545884,49.921250495940804,52.652780564430316
system,Zimbabwe,Male,Cardiovascular diseases,1997,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,12793.683295412382,13855.171095022615,52.10,50.72,53.54,52.10339100863582,50.71553618547572,53.53951788560246
system,Zimbabwe,Male,Cardiovascular diseases,1998,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,12800.187358928852,13822.75986586091,52.08,50.63,53.57,52.0755232280845,50.63485183077248,53.56630373338682
system,Zimbabwe,Male,Cardiovascular diseases,1999,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,12809.803005614953,13840.372834780785,52.03,50.60,53.51,52.02828507338222,50.59879342640951,53.50749697678749
system,Zimbabwe,Male,Cardiovascular diseases,2000,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,12736.784247801212,13803.630212896232,52.37,50.99,53.80,52.36954119452198,50.98865678326263,53.79845521629142
system,Zimbabwe,Male,Cardiovascular diseases,2001,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,12737.792325147488,13761.361813993944,52.38,50.94,53.87,52.38024105820056,50.940972910343874,53.869569506541126
system,Zimbabwe,Male,Cardiovascular diseases,2002,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,12615.658243085189,13768.96469875145,52.87,51.59,54.19,52.86696259348922,51.58959962098804,54.18875451713867
system,Zimbabwe,Male,Cardiovascular diseases,2003,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,12616.198618609347,13658.233754007477,52.96,51.54,54.42,52.95694631053923,51.54318307706458,54.41988273831141
system,Zimbabwe,Male,Cardiovascular diseases,2004,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,12685.044882072543,13656.549732472313,52.67,51.16,54.24,52.67209171491715,51.15569067810458,54.241235870980944
system,Zimbabwe,Male,Cardiovascular diseases,2005,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,12641.22084554643,13615.933308768452,52.89,51.38,54.46,52.89468492144174,51.383274102352736,54.45866529115329
system,Zimbabwe,Male,Cardiovascular diseases,2006,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,12625.015054685588,13603.009059248663,52.97,51.47,54.53,52.97453511314324,51.46819565140716,54.53326773469288
system,Zimbabwe,Male,Cardiovascular diseases,2007,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,12590.369935573162,13558.043869399766,53.16,51.64,54.74,53.16394071812854,51.64153641341713,54.739296946402845
system,Zimbabwe,Male,Cardiovascular diseases,2008,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,12499.550279031884,13563.076908010413,53.49,52.10,54.92,53.486012040598105,52.10081779884264,54.91938579641706
system,Zimbabwe,Male,Cardiovascular diseases,2009,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,12470.333258227563,13549.45490440045,53.60,52.23,55.01,53.59991089633263,52.23473490561894,55.012570130811746
system,Zimbabwe,Male,Cardiovascular diseases,2010,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,12475.145012272274,13511.765047288807,53.64,52.22,55.11,53.642298674971784,52.22115021878633,55.11287719660736
system,Zimbabwe,Male,Cardiovascular diseases,2011,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,12414.24301461866,13423.870067157912,53.99,52.53,55.50,53.98781291881727,52.52866920955401,55.497708235863726
system,Zimbabwe,Male,Cardiovascular diseases,2012,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,12454.40979781976,13491.105108907232,53.74,52.32,55.21,53.74218573471201,52.32114047034276,55.212657475336876
system,Zimbabwe,Male,Cardiovascular diseases,2013,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,12381.40307598808,13408.062628446643,54.11,52.68,55.60,54.11477055483341,52.67983434946059,55.599616388042534
system,Zimbabwe,Male,Cardiovascular diseases,2014,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,12339.46392312575,13386.075140831375,54.27,52.87,55.73,54.27481333604349,52.86723147805025,55.73135338912479
system,Zimbabwe,Male,Cardiovascular diseases,2015,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,12368.85783010303,13342.572662466464,54.29,52.78,55.86,54.29417848691997,52.78121913429423,55.859761250912875
system,Zimbabwe,Male,Cardiovascular diseases,2016,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,12305.424617688628,13348.022512667038,54.45,53.03,55.91,54.446812616025774,53.033812484805324,55.90895939949305
system,Zimbabwe,Male,Cardiovascular diseases,2017,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,12204.576668783036,13234.40920057799,54.97,53.54,56.45,54.96677501736891,53.536259941440065,56.44704594640571
system,Zimbabwe,Male,Cardiovascular diseases,2018,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,12267.053006982094,13276.098563132296,54.72,53.26,56.23,54.71831110071254,53.25832651088361,56.22907654564307
system,Zimbabwe,Male,Cardiovascular diseases,2019,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,12280.28909477135,13219.553226752734,54.85,53.28,56.47,54.84980465698708,53.28135238434791,56.47281048323601
system,Zimbabwe,Male,Cardiovascular diseases,2020,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,12187.826590792682,13286.996694736088,54.86,53.52,56.24,54.855819864544316,53.51554418098141,56.2427127149988
system,Zimbabwe,Male,Cardiovascular diseases,2021,12815.632954263645,12520.994761780714,13120.519185982132,50 to 54,55 to 59,12111.72120664076,13147.315078219795,55.40,53.98,56.87,55.39858977028121,53.97603310705146,56.87062547890127
system,Zimbabwe,Male,Diabetes and kidney diseases,1990,8016.5543717135615,7842.31268086651,8271.649337106184,40 to 44,45 to 49,7505.883063838522,8228.13431751033,45.54,44.33,47.30,45.535274638007685,44.32903449677404,47.301245718679134
system,Zimbabwe,Male,Diabetes and kidney diseases,1991,8016.5543717135615,7842.31268086651,8271.649337106184,40 to 44,45 to 49,7472.227009920548,8276.189124430051,45.39,44.30,46.97,45.38527992780547,44.30163626038368,46.97176616135303
system,Zimbabwe,Male,Diabetes and kidney diseases,1992,8016.5543717135615,7842.31268086651,8271.649337106184,40 to 44,45 to 49,7426.889443832941,8203.15667765065,45.80,44.68,47.44,45.79807946408242,44.67577464908897,47.44116675592943
system,Zimbabwe,Male,Diabetes and kidney diseases,1993,8016.5543717135615,7842.31268086651,8271.649337106184,40 to 44,45 to 49,7406.37100695168,8134.874686549447,46.19,44.99,47.94,46.187922325243335,44.992034811378915,47.93873685464606
system,Zimbabwe,Male,Diabetes and kidney diseases,1994,8016.5543717135615,7842.31268086651,8271.649337106184,40 to 44,45 to 49,7396.404122156276,8129.905747790162,46.23,45.04,47.97,46.22732702890301,45.03958807402017,47.96621182804829
system,Zimbabwe,Male,Diabetes and kidney diseases,1995,8016.5543717135615,7842.31268086651,8271.649337106184,40 to 44,45 to 49,7361.626361693713,8104.867871021768,46.41,45.23,48.12,46.40588961865136,45.233715509292345,48.121987025692356
system,Zimbabwe,Male,Diabetes and kidney diseases,1996,8016.5543717135615,7842.31268086651,8271.649337106184,40 to 44,45 to 49,7336.672956473329,8100.517279586634,46.45,45.31,48.12,46.45039253855515,45.3098349303185,48.120202457105684
system,Zimbabwe,Male,Diabetes and kidney diseases,1997,8016.5543717135615,7842.31268086651,8271.649337106184,40 to 44,45 to 49,7277.612361821,8056.4076720851,46.74,45.63,48.38,46.74413494889932,45.62547328934231,48.381888553926274
system,Zimbabwe,Male,Diabetes and kidney diseases,1998,8016.5543717135615,7842.31268086651,8271.649337106184,45 to 49,50 to 54,8002.838380545309,8783.470602290561,47.09,45.97,48.72,47.087851812839524,45.97182248434537,48.72175160768984
system,Zimbabwe,Male,Diabetes and kidney diseases,1999,8016.5543717135615,7842.31268086651,8271.649337106184,45 to 49,50 to 54,7952.721879388364,8737.478941486068,47.41,46.30,49.03,47.406702248429404,46.296538993693645,49.03201393858953
system,Zimbabwe,Male,Diabetes and kidney diseases,2000,8016.5543717135615,7842.31268086651,8271.649337106184,45 to 49,50 to 54,7950.477475194756,8681.933606167153,47.45,46.26,49.20,47.451680515897536,46.26062008541475,49.19542805311142
system,Zimbabwe,Male,Diabetes and kidney diseases,2001,8016.5543717135615,7842.31268086651,8271.649337106184,45 to 49,50 to 54,7913.887765816185,8649.673574100068,47.70,46.51,49.43,47.697666391098466,46.51361466785685,49.431152974562174
system,Zimbabwe,Male,Diabetes and kidney diseases,2002,8016.5543717135615,7842.31268086651,8271.649337106184,45 to 49,50 to 54,7864.86460765642,8594.150907880368,48.04,46.85,49.79,48.03998775248185,46.84538358403974,49.788923426402285
system,Zimbabwe,Male,Diabetes and kidney diseases,2003,8016.5543717135615,7842.31268086651,8271.649337106184,45 to 49,50 to 54,7862.38470459308,8584.533791491065,48.07,46.86,49.83,48.06743655789086,46.86102576261095,49.8336574811104
system,Zimbabwe,Male,Diabetes and kidney diseases,2004,8016.5543717135615,7842.31268086651,8271.649337106184,45 to 49,50 to 54,7876.65787404904,8609.412300212545,47.95,46.77,49.70,47.9545933307901,46.76564322263905,49.69525129397858
system,Zimbabwe,Male,Diabetes and kidney diseases,2005,8016.5543717135615,7842.31268086651,8271.649337106184,45 to 49,50 to 54,7788.049379899934,8591.80258100348,48.42,47.34,50.01,48.42148728925678,47.33756195864647,50.00838588600501
system,Zimbabwe,Male,Diabetes and kidney diseases,2006,8016.5543717135615,7842.31268086651,8271.649337106184,45 to 49,50 to 54,7744.865635406031,8561.321872153723,48.66,47.60,50.23,48.663829144044435,47.596768332915516,50.22603758774975
system,Zimbabwe,Male,Diabetes and kidney diseases,2007,8016.5543717135615,7842.31268086651,8271.649337106184,45 to 49,50 to 54,7748.915766235005,8520.314532510227,48.73,47.61,50.39,48.734761689929044,47.60537376201988,50.3882188676244
system,Zimbabwe,Male,Diabetes and kidney diseases,2008,8016.5543717135615,7842.31268086651,8271.649337106184,45 to 49,50 to 54,7698.260513764084,8481.214286562099,49.03,47.92,50.66,49.03264783316646,47.91992766436026,50.661702920805915
system,Zimbabwe,Male,Diabetes and kidney diseases,2009,8016.5543717135615,7842.31268086651,8271.649337106184,45 to 49,50 to 54,7677.076491906456,8423.149181381561,49.28,48.11,50.98,49.27509922689935,48.10737325793486,50.984684425441415
system,Zimbabwe,Male,Diabetes and kidney diseases,2010,8016.5543717135615,7842.31268086651,8271.649337106184,45 to 49,50 to 54,7665.238728265584,8401.94395991204,49.38,48.20,51.12,49.384370494171904,48.20179649196454,51.11569365053469
system,Zimbabwe,Male,Diabetes and kidney diseases,2011,8016.5543717135615,7842.31268086651,8271.649337106184,45 to 49,50 to 54,7636.009654052615,8369.006198335848,49.60,48.41,51.34,49.595815223338235,48.407257840592074,51.33589822497141
system,Zimbabwe,Male,Diabetes and kidney diseases,2012,8016.5543717135615,7842.31268086651,8271.649337106184,45 to 49,50 to 54,7636.812423266377,8286.447535419027,49.92,48.58,51.89,49.922732633623056,48.58165910182396,51.886103767822775
system,Zimbabwe,Male,Diabetes and kidney diseases,2013,8016.5543717135615,7842.31268086651,8271.649337106184,45 to 49,50 to 54,7607.935721024681,8286.35908678467,50.01,48.73,51.89,50.0115313778376,48.7273650324475,51.8915887156834
system,Zimbabwe,Male,Diabetes and kidney diseases,2014,8016.5543717135615,7842.31268086651,8271.649337106184,45 to 49,50 to 54,7527.196628356011,8301.860532355204,50.16,49.03,51.81,50.15851649232168,49.03388883155467,51.80500449877002
system,Zimbabwe,Male,Diabetes and kidney diseases,2015,8016.5543717135615,7842.31268086651,8271.649337106184,45 to 49,50 to 54,7489.311417418056,8219.652461148755,50.61,49.42,52.36,50.60956678267912,49.41668783699508,52.355976679688034
system,Zimbabwe,Male,Diabetes and kidney diseases,2016,8016.5543717135615,7842.31268086651,8271.649337106184,45 to 49,50 to 54,7427.796437932141,8214.362234747347,50.74,49.63,52.36,50.74258540204325,49.634975005350725,52.364159632867285
system,Zimbabwe,Male,Diabetes and kidney diseases,2017,8016.5543717135615,7842.31268086651,8271.649337106184,45 to 49,50 to 54,7429.565790785703,8230.989755030712,50.66,49.58,52.25,50.6621601494088,49.57508452763601,52.2536708651692
system,Zimbabwe,Male,Diabetes and kidney diseases,2018,8016.5543717135615,7842.31268086651,8271.649337106184,45 to 49,50 to 54,7430.707017687768,8175.601287593705,50.93,49.76,52.64,50.93241952377868,49.76284621729416,52.64470927883905
system,Zimbabwe,Male,Diabetes and kidney diseases,2019,8016.5543717135615,7842.31268086651,8271.649337106184,45 to 49,50 to 54,7418.954959695027,8157.451710303128,51.05,49.87,52.77,51.046053090460134,49.866347894035265,52.77317623069447
system,Zimbabwe,Male,Diabetes and kidney diseases,2020,8016.5543717135615,7842.31268086651,8271.649337106184,45 to 49,50 to 54,7356.8882652225075,8107.189389749097,51.40,50.23,53.10,51.39600904841558,50.2348639751159,53.09595962195082
system,Zimbabwe,Male,Diabetes and kidney diseases,2021,8016.5543717135615,7842.31268086651,8271.649337106184,45 to 49,50 to 54,7294.409227919894,8087.870764455768,51.55,50.45,53.16,51.55059955991337,50.452615077844065,53.15808116832458
